"id"	"item_no"	"item_name"	"item_count"	"item_measure"	"item_origin"	"item_model"	"bom_no"	"item_type"	"location"	"remark"	"item_count_assist"	"item_measure_assist"	"uni_id"	"is_valid"	"erp_count"	"net_weight"	"created_by"	"created_time"	"updated_by"	"updated_time"
"15d788711cf64eb4a80b72ea11ffb270"	"101395"	"焊接定位器"	"0"	"个"	"0"	"    "	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"15daefa9f14f49d4aece6e065f82ab2c"	"601576
"	"车架支撑竖板Ⅱ"	"0"	"件"	"1"	"2516006294
"	"2516006294
"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"15e51a51c2524e12b586fdd45a12b388"	"300108"	"销轴"	"0"	"件"	"1"	"2516000018"	"2516000018"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"15eb78a9c12e40d9acfcc87b5da2f386"	"600116"	"底板"	"0"	"件"	"1"	"2518002009-1"	"2518002009-1"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"15ecb8311a2545258f7f62ff70ddb376"	"300354"	"U型弯板"	"0"	"件"	"0"	"2516001914"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"15f25857d2ac42ba8ea645c2a03ca765"	"600410"	"电池箱焊合"	"0"	"件"	"1"	"2518002991-1"	"2518002991-1"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"15ff2ff5e74b450c9234402928bc295d"	"602376
"	"车架调平油缸支架
"	"0"	"件"	"1"	"25160026592
"	"25160026592
"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1603d28831914887ab1c3dc34ec20721"	"300259"	"销轴"	"0"	"件"	"0"	"φ62.9×14"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1606b2d65db74267b52ab5f879c89fc0"	"100234"	"大力钳"	"0"	"把"	"0"	"    "	""	"00"			"0"	"把"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1621b530a23a453da7ad7ced6eaf67b5"	"100791"	"感应环"	"0"	"件"	"0"	"LM140015"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1621d579c0424a3c982217e379ed549d"	"600658"	"左立板"	"0"	"件"	"1"	"2523003052-1"	"2523003052-1"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16264eb07c4a43cf9789b9d0add54e23"	"600989"	"右侧板"	"0"	"件"	"1"	"2516002136"	"2516002136"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1626aeef493c4c97b50dff61d403eb6c"	"601959"	"右限位板"	"0"	"件"	"1"	"2521009990"	"2521009990"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16274f4530394138aa36bf05bd7c8187"	"601700
"	"铰接板"	"0"	"件"	"1"	"2579000138"	"2579000138"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16500a272cc1415880ebd0e6c068506e"	"102136"	"强磁"	"0"	"块"	"0"	"75#"	""	"00"			"0"	"块"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16584f8f879846588985056f1ac83a69"	"300101"	"销子"	"0"	"件"	"1"	"φ35"	"φ35"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1663f70d8771406eaf96129ddcf3deee"	"601117"	"1018叉架总成"	"0"	"件"	"1"	"2520003674"	"2520003674"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16662e501ec846c883baea0018857850"	"616968"	"后桥加强板"	"0"	"件"	"1"	"27140129411"	"27140129411"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"166b950796c0462e8fe7c5c34af3b82b"	"301015"	"检验轴φ30.05"	"0"	"件"	"0"	"    "	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"166e44260e474d8facefbf6db7f38f03"	"300240"	"隔套"	"0"	"件"	"0"	"2522001474"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1673152779a045eb8b32e71e0264eb1d"	"300029"	"安装板"	"0"	"件"	"1"	"2518002600"	"2518002600"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16740638b8324217b8a7204f2a70a1ab"	"600053"	"侧板"	"0"	"个"	"1"	"2518002444-1"	"2518002444-1"	"01"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1674c70d5e774deab3decc44aed42a0b"	"400212"	"钢板Q195"	"0"	"公斤"	"0"	"6m*1.5m*1.2mm"	""	"00"			"0"	"公斤"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"167906b806344ebd85866956299f9df6"	"615062"	"封板"	"0"	"件"	"1"	"2516003850"	"2516003850"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"168612d5c7ed40d88bc520e9a14368f4"	"400644"	"卷板SG610"	"0"	"公斤"	"0"	"9.8×1500×6000"	""	"00"			"0"	"公斤"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"168a008ad3e244c6a0143a16372207bf"	"614392"	"驾驶室右后支座焊合"	"0"	"件"	"1"	"27140208742"	"27140208742"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"168a8611882646239875b6ebb23b8e27"	"614972"	"回转支撑安装板"	"0"	"件"	"1"	"25160063551"	"25160063551"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"168e953d64964cec8eaa8fc91085fef9"	"616599"	"右纵梁"	"0"	"件"	"1"	"24200007571"	"24200007571"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1693fe5e085e4ad499509edcfb8376a8"	"616023"	"门栏安装板"	"0"	"件"	"1"	"25210044081"	"25210044081"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1695c3cdfed04fce961378f0c88a6946"	"600757"	"主平台焊合"	"0"	"件"	"1"	"2521005662"	"2521005662"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16a7bb093ff941548a243461909fbd60"	"614838"	"丝座LGB311-2*M10*100*20"	"0"	"件"	"1"	"4043015485"	"4043015485"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16ad73f02d604945af382e61f5b6b419"	"100547"	"刀片"	"0"	"片"	"0"	"APMT160408PDER-M2L  OP1315"	""	"00"			"0"	"片"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16aeda7d0b2040e78a4a2e27436bf6b7"	"612141"	"连接板364*98.5*10"	"0"	"件"	"1"	"2516005700"	"2516005700"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16b100b48b6e44ceb8036d631a6926c9"	"616556"	"左纵梁下前翼板5062*286*30"	"0"	"件"	"1"	"27140260491"	"27140260491"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16b295edffb147c7ba3af5674b9da928"	"102757"	"螺栓GB/T16674.1-2004M6*10粗牙"	"0"	"件"	"0"	"4011011567"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16b766c785714f79bc2c580018148a98"	"600560"	"封板3"	"0"	"件"	"1"	"Z301W3055.01.31"	"Z301W3055.01.31"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16b9bfbfce9a4675b52af5d214ce6774"	"616076"	"旋转门焊合"	"0"	"件"	"1"	"25210087861"	"25210087861"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16c293269904421ebe4b2db26c94e566"	"102059"	"气动元件*电缆线"	"0"	"米"	"0"	"18芯"	""	"00"			"0"	"米"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16c771c55cec431ba20c4872fc0ee378"	"300464"	"吊环"	"0"	"件"	"0"	"2517000145"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16cb51f3385d462fbfe3ef955265c222"	"614011"	"后尾板焊合"	"0"	"件"	"1"	"2516004015"	"2516004015"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16d83b8296c4492881eb7830b21e7a3c"	"615119"	"箱体安装撑板二"	"0"	"件"	"1"	"25160075781"	"25160075781"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16d9c2916f34435baa1efc30ffd9fcf5"	"100231"	"内六角扳手"	"0"	"个"	"0"	"12#"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16e438edf75744c0831fd387145dd72e"	"601775
"	"围板"	"0"	"件"	"1"	"2579000119
"	"2579000119
"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16e501acc05849f1ac74131ded7097cc"	"400557"	"钢板Q355D"	"0"	"公斤"	"0"	"16*2500*12400"	""	"00"			"0"	"公斤"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16e6831600d74efda821b3fee51ee198"	"400623"	"矩管"	"0"	"公斤"	"0"	"40*60*4（总长6米）"	""	"00"			"0"	"公斤"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16e9dddda4744cedac9408e7d32d86cf"	"101695"	"刀柄"	"0"	"个"	"0"	"BT40-FMB32-100"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16edd8d3f8a64012ac8f7345baf13eca"	"101115"	"防锈立体袋"	"0"	"个"	"0"	"3200*2000*1500"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16f25b080d9b4e759cc84ffa1c2933cc"	"200236"	"车架支撑横板"	"0"	"件"	"0"	"25160069501"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16f48f75b1ed4d34905700246199e82b"	"101412"	"割咀"	"0"	"个"	"0"	"100"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"16fbf2f38a894ef4a20ee92614eae826"	"614677
"	"遥控器放置架底部侧护板"	"0"	"件"	"1"	"2579000218
"	"2579000218
"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17050e4be0534d2197af741a93f660f9"	"300367"	"后板"	"0"	"件"	"0"	"2518001475"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"170c691b55e84cfb93c565f58082c297"	"200213"	"黑色金属冶炼压延品*焊管"	"0"	"公斤"	"0"	"120*100*4*8950"	""	"00"			"0"	"公斤"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1712108a82134b43ad45b6ba0ae8aca3"	"616181"	"折弯板"	"0"	"件"	"1"	"25210119331"	"25210119331"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17142f080bf4479ebb694505efc3114b"	"400504"	"钢板Q460C"	"0"	"公斤"	"0"	"12m*2.2m*12mm"	""	"00"			"0"	"公斤"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"171e3627f0e44950b9fdc9f192d80e61"	"101336"	"大锤"	"0"	"把"	"0"	"14B"	""	"00"			"0"	"把"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"172338fadadd4b89909f539e976d4467"	"600469"	"侧板-中"	"0"	"件"	"1"	"2516001582"	"2516001582"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1732314bc6724b00b98523af5a234161"	"101995"	"硅胶套"	"0"	"个"	"0"	"M14"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"173414a45425499ca0d3a4c990e377d2"	"600103"	"内板"	"0"	"件"	"1"	"2518001546-1"	"2518001546-1"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"173891541fb0445aa4079749024bdd7a"	"101897"	"镀锡紫铜排"	"0"	"公斤"	"0"	"6*60"	""	"00"			"0"	"公斤"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1741598755064b29923841c952628f9e"	"612207"	"电池侧焊合"	"0"	"件"	"1"	"2518003909"	"2518003909"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1746390aa66b409ca05e26289b3f07d2"	"616273"	"链条支架3-330*60*25"	"0"	"件"	"1"	"24300017341"	"24300017341"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"175cdf0528db4a9081c9d12139397fb3"	"600051"	"耳板"	"0"	"个"	"1"	"2518001702-1"	"2518001702-1"	"01"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"175d3be8815949db925250916d053960"	"615258"	"前封板"	"0"	"件"	"1"	"25230034231"	"25230034231"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"175ddb69dc224b06b1a600bf16751e4b"	"601757
"	"支撑结构"	"0"	"件"	"1"	"2579000089
"	"2579000089
"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"175f12d24e7b495aabb1826e8f341fb0"	"616709"	"底盘"	"0"	"件"	"1"	"FST14.01.01-00A1"	"FST14.01.01-00A1"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"176889dc8a3e4c589ec421e31ee3c062"	"101525"	"胶合板"	"0"	"个"	"0"	"1030*640*5"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1770896e20d74414a9e3f860481903c3"	"600744"	"中间斜板"	"0"	"件"	"1"	"2523000263"	"2523000263"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1779909cf9ba43bb9adb7af5db298f1b"	"101639"	"砂轮机"	"0"	"台"	"0"	"S40A360"	""	"00"			"0"	"台"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"177ffa016d574f278cbd36d7cf9347f8"	"602150"	"导向板"	"0"	"件"	"1"	"25160090031"	"25160090031"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1781263c0f024039b6a5f941dac7be55"	"400636"	"无缝钢管Q500D"	"0"	"公斤"	"0"	"114×35"	""	"00"			"0"	"公斤"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1787173691574b7bb86aadbe3af355dd"	"614688
"	"左前制作折弯板
"	"0"	"件"	"1"	"2701013487
"	"2701013487
"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"178834a03b0649398568efe22889c81f"	"200161"	"直臂平台（栏框）"	"0"	"件"	"0"	"25210060463"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"178971f5eca94832b239a80a18c2b07e"	"614766"	"中立板"	"0"	"件"	"1"	"2523002247"	"2523002247"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"178c938a70954da2b12aae661975b7f5"	"102096"	"电锤钻头"	"0"	"支"	"0"	"M16"	""	"00"			"0"	"支"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1795dcafddb6456193ddbe3710ae08b7"	"100022"	"割枪"	"0"	"把"	"0"	"30"	""	"00"			"0"	"把"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1797169275834b9bab6eef014a5d6b03"	"100197"	"扎带"	"0"	"包"	"0"	"300"	""	"00"			"0"	"包"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1799de428ecd4f318405ee1816521f43"	"601520"	"圆钢"	"0"	"件"	"1"	"2523000125-1"	"2523000125-1"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"179bfe36a60b4403bf34aa67e1728f5f"	"615777"	"连杆连接块"	"0"	"件"	"1"	"FST14.01-06-03"	"FST14.01-06-03"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17b285b621b74eae90aad2c535fea25e"	"102311"	"聚氨酯面漆固化剂"	"0"	"公斤"	"0"	"XH7202（4kg/桶）"	""	"00"			"0"	"公斤"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17b2b9452570460097e2d1982e97854d"	"300457"	"左护栏焊合"	"0"	"件"	"0"	"2521007065"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17c97beb22da429cb64b22357628bea0"	"600663"	"后连接板"	"0"	"件"	"1"	"2523000370-1"	"2523000370-1"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17cfb8743f11487cae7a2b1cff33ff0e"	"102108"	"变径接头"	"0"	"个"	"0"	"    "	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17d2f7c944c641be90b6c0d290611597"	"102429"	"三通加丝头"	"0"	"个"	"0"	"8#"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17d46418686d41ddbddb089878aff838"	"300708"	"圆钢环"	"0"	"件"	"0"	"2522000850"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17e0423718634eedb239966325ba701a"	"602176"	"右侧板"	"0"	"件"	"1"	"2516007635"	"2516007635"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17e77eba38134add936d67c02c1642e4"	"614330
"	"下臂前座加强筋02
"	"0"	"件"	"1"	"2714015517
"	"2714015517
"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17e9839119174872bea085f2e467cb0a"	"102658"	"三角带"	"0"	"条"	"0"	"962"	""	"00"			"0"	"条"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"17f799e4bd0f47bbb605cb4864c3b118"	"614782"	"前支撑板"	"0"	"件"	"1"	"2523002254"	"2523002254"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"180055f533884933bdfa416263e96985"	"300129"	"拉紧导杆"	"0"	"件"	"0"	"    "	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"18040d69afd44512838f31b92e221678"	"615993"	"矩管"	"0"	"件"	"1"	"25210113201"	"25210113201"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1804ab70f0eb43af82bbe1c6a50c44b7"	"600574"	"上腹板总成"	"0"	"件"	"1"	"FRM85-00031-上"	"FRM85-00031-上"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1804daf17b1046f3ab0fcf6e76b83dd0"	"100403"	"锤子"	"0"	"把"	"0"	"    "	""	"00"			"0"	"把"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"18113641c1a543078bd24490349e6e44"	"614911"	"三角加强筋LZB004-32*63*10"	"0"	"件"	"1"	"4043015879"	"4043015879"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"18114d9dec114ca5a10f6d5189d00b06"	"602268"	"前挡板焊合"	"0"	"件"	"1"	"2516009295"	"2516009295"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1813e18d7d6f4a0a927130d202776165"	"615405"	"贴板90*6"	"0"	"件"	"1"	"25160082601"	"25160082601"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1816c94eaa9b471ab9dc677ed414179e"	"100474"	"螺尖丝锥"	"0"	"个"	"0"	"M5"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"181e80cbb86a4e419315a28aaf258ce3"	"101074"	"油管"	"0"	"条"	"0"	"φ10*2700"	""	"00"			"0"	"条"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"181f3cdc09454dfa92a701801815950f"	"614299
"	"下内连接板"	"0"	"件"	"1"	"25870000222"	"25870000222"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"18245abd50344f1cb5d51387adda65e0"	"616607"	"测试9"	"0"	"件"	"1"	"963258"	"963258"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1825c6846138452b924779e5d336b48c"	"614111"	"前挡板"	"0"	"件"	"1"	"2521004772-1"	"2521004772-1"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"182ad423b52c434182019cc1d6bc9a5a"	"615988"	"附加板"	"0"	"件"	"1"	"25210044841"	"25210044841"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1833bf12b2964f399d859c9f43a603ef"	"100389"	"螺母"	"0"	"个"	"0"	"T型24"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1840f3ffa6e3490eb0de3fc98ea614a5"	"101465"	"不锈钢平垫"	"0"	"个"	"0"	"M10"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1842d2a8af164c8d84a124abd79b61aa"	"300210"	"轴套"	"0"	"件"	"0"	"2516003861"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"18465954992f45ef9b8a173e401c8142"	"102135"	"强磁"	"0"	"块"	"0"	"100#"	""	"00"			"0"	"块"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1846f145b2894073804869528166d0d2"	"614939"	"隔板"	"0"	"件"	"1"	"25150003141"	"25150003141"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"1850e46c5da342279f9f8407f0c196fd"	"102383"	"公牛插排"	"0"	"个"	"0"	"带线1.8米"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"18524f364a6346cdb6c92a01b2b5d021"	"300578"	"左锁"	"0"	"件"	"0"	"2501000090"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"18533a811af54b219316c9b1f42b3c0d"	"102090"	"调整垫片"	"0"	"件"	"0"	"25210092301"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"186666a6da964762bbb8f84a79857bcc"	"102648"	"垫圈GB97.1-198516200HV达克罗"	"0"	"件"	"0"	"4015010287"	""	"00"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"18674301af6d4e73bd8317043ea208ce"	"615275"	"大底板"	"0"	"件"	"1"	"25230043672"	"25230043672"	"01"			"0"	"件"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
"186f9ba0eff8478493921d08d42d8e8c"	"100665"	"电锤钻头"	"0"	"个"	"0"	"6mm"	""	"00"			"0"	"个"		"01"	"0"	"0"	"1"	"2/8/2025 18:42:01"	"1"	"2/8/2025 18:42:01"
